
rho             theta           phi             
0.87878787879   -0.08502800284  0.00029887293   
0.87878787879   -0.08502800284  0.00029887293   
0.87878787879   -0.08502800284  0.00029887293   
0.87878787879   -0.08502800284  0.00029887293   
0.87878787879   -0.08502800284  0.00029887293   
0.87878787879   -0.08502800284  0.00029887293   
0.87878787878   -0.08502800284  0.00029887293   
0.87878787874   -0.08502800285  0.00029887293   
0.87878787857   -0.08502800288  0.00029887293   
0.87878787770   -0.08502800305  0.00029887295   
0.87878787337   -0.08502800389  0.00029887306   
0.87878785170   -0.08502800808  0.00029887358   
0.87878774335   -0.08502802904  0.00029887617   
0.87878720157   -0.08502813383  0.00029888913   
0.87878449243   -0.08502865784  0.00029895394   
0.87877093969   -0.08503127945  0.00029927820   
0.87870300056   -0.08504442594  0.00030090444   
0.87860948412   -0.08506253408  0.00030314503   
0.87851559711   -0.08508072841  0.00030539695   
0.87842135369   -0.08509900637  0.00030765990   
0.87832672394   -0.08511737400  0.00030993465   
0.87823170289   -0.08513583248  0.00031222133   
0.87813631308   -0.08515437766  0.00031451947   
0.87804054506   -0.08517301160  0.00031682931   
0.87794440821   -0.08519173269  0.00031915067   
0.87784789700   -0.08521054225  0.00032148372   
0.87775100801   -0.08522944116  0.00032382860   
0.87765372303   -0.08524843322  0.00032618577   
0.87755605679   -0.08526751579  0.00032855492   
0.87745801909   -0.08528668719  0.00033093587   
0.87735960604   -0.08530594842  0.00033332873   
0.87726083820   -0.08532529569  0.00033573306   
0.87716168107   -0.08534473601  0.00033814973   
0.87706215288   -0.08536426603  0.00034057835   
0.87696224438   -0.08538388784  0.00034301918   
0.87686198742   -0.08540359540  0.00034547149   
0.87676132491   -0.08542340021  0.00034793671   
0.87666030402   -0.08544329322  0.00035041374   
0.87655891287   -0.08546327705  0.00035290291   
0.87645715093   -0.08548335204  0.00035540429   
0.87635504133   -0.08550351388  0.00035791733   
0.87625255409   -0.08552376875  0.00036044284   
0.87614968400   -0.08554411795  0.00036298097   
0.87604643920   -0.08556456014  0.00036553159   
0.87594284132   -0.08558509129  0.00036809419   
0.87583886430   -0.08560571685  0.00037066948   
0.87573451156   -0.08562643641  0.00037325741   
0.87562979416   -0.08564724805  0.00037585776   
0.87552472264   -0.08566814994  0.00037847032   
0.87541927077   -0.08568914759  0.00038109578   
0.87531345904   -0.08571023719  0.00038373369   
0.87520727681   -0.08573142115  0.00038638436   
0.87510071533   -0.08575270151  0.00038904806   
0.87499380149   -0.08577407318  0.00039172416   
0.87488652635   -0.08579553825  0.00039441295   
0.87477886477   -0.08581710203  0.00039711510   
0.87467086709   -0.08583875474  0.00039982941   
0.87456250814   -0.08586050171  0.00040255655   
0.87445376042   -0.08588234878  0.00040529727   
0.87434467826   -0.08590428532  0.00040805026   
0.87423522081   -0.08592631986  0.00041081660   
0.87412539895   -0.08594845053  0.00041359608   
0.87401521741   -0.08597067667  0.00041638861   
0.87390467632   -0.08599299858  0.00041919427   
0.87379378424   -0.08601541484  0.00042201288   
0.87368254042   -0.08603792592  0.00042484451   
0.87357090309   -0.08606054060  0.00042769031   
0.87345892502   -0.08608324853  0.00043054896   
0.87334658005   -0.08610605533  0.00043342121   
0.87323388414   -0.08612895809  0.00043630669   
0.87312081882   -0.08615196091  0.00043920595   
0.87300741778   -0.08617505726  0.00044211817   
0.87289365710   -0.08619825235  0.00044504404   
0.87277953612   -0.08622154667  0.00044798363   
0.87266507264   -0.08624493692  0.00045093653   
0.87255024644   -0.08626842758  0.00045390334   
0.87243505183   -0.08629202017  0.00045688427   
0.87231951313   -0.08631571008  0.00045987875   
0.87220365116   -0.08633949338  0.00046288629   
0.87208739649   -0.08636338468  0.00046590877   
0.87197079970   -0.08638737397  0.00046894495   
0.87185385530   -0.08641146275  0.00047199502   
0.87173654821   -0.08643565449  0.00047505944   
0.87161889001   -0.08645994718  0.00047813799   
0.87150088549   -0.08648434022  0.00048123060   
0.87138255076   -0.08650883064  0.00048433692   
0.87126385031   -0.08653342619  0.00048745795   
0.87114481712   -0.08655812042  0.00049059288   
0.87102541161   -0.08658292193  0.00049374284   
0.87090567666   -0.08660782223  0.00049690677   
0.87078559045   -0.08663282624  0.00050008530   
0.87066515232   -0.08665793452  0.00050327854   
0.87054437855   -0.08668314406  0.00050648611   
0.87042324598   -0.08670846013  0.00050970872   
0.87030176783   -0.08673388038  0.00051294608   
0.87017997631   -0.08675939848  0.00051619741   
0.87005780978   -0.08678502777  0.00051946443   
0.86993528689   -0.08681076478  0.00052274672   
